Timestamp,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-06-22 07:00:00,3.1,1181.0,419.6138063968335,18.5,1255.0,332.0,632.0,106.0,2002.0,1334.0,18.2,55.8,1.1529
2004-06-22 08:00:00,5.0,1332.0,796.6634972524187,30.2,1556.0,387.0,523.0,134.0,2394.0,1660.0,20.6,47.7,1.1448
2004-06-22 09:00:00,2.8,1128.0,325.39111613802277,14.2,1124.0,267.0,717.0,123.0,1832.0,1362.0,22.8,41.9,1.1496
2004-06-22 10:00:00,2.8,1128.0,315.84242223012086,14.3,1126.0,269.0,725.0,136.0,1856.0,1316.0,27.1,31.7,1.1147
2004-06-22 11:00:00,2.1,1064.0,277.34064360389686,12.6,1069.0,193.0,766.0,109.0,1766.0,1089.0,30.4,26.4,1.131
2004-06-22 12:00:00,3.1,1139.0,441.8308732183398,18.0,1240.0,239.0,702.0,144.0,1940.0,1129.0,31.1,26.2,1.1647
2004-06-22 13:00:00,3.0,1121.0,419.44173644679324,17.1,1214.0,232.0,707.0,154.0,1912.0,1120.0,31.4,25.3,1.1444
2004-06-22 14:00:00,2.1,1032.0,316.08419477631037,13.0,1083.0,152.0,776.0,126.0,1772.0,916.0,30.8,26.7,1.168
2004-06-22 15:00:00,1.7,1040.0,248.16228729790691,11.2,1022.0,115.0,826.0,98.0,1747.0,812.0,31.8,25.6,1.1868
2004-06-22 16:00:00,2.2,1076.0,315.6063660137752,13.6,1105.0,169.0,762.0,120.0,1782.0,959.0,33.5,22.9,1.1649
2004-06-22 17:00:00,3.5,1177.0,536.7593414552287,20.5,1310.0,226.0,656.0,145.0,2011.0,1189.0,33.1,23.5,1.1673
2004-06-22 18:00:00,3.6,1196.0,536.7348107541568,20.2,1303.0,218.0,654.0,139.0,2017.0,1199.0,31.7,25.9,1.1883
2004-06-22 19:00:00,4.1,1204.0,643.3486625160112,23.1,1381.0,245.0,623.0,148.0,2085.0,1283.0,29.0,30.4,1.2013
2004-06-22 20:00:00,4.0,1166.0,583.7104909065815,20.3,1304.0,236.0,646.0,139.0,2016.0,1291.0,27.4,33.6,1.2095
2004-06-22 21:00:00,1.8,959.0,259.35269161976885,9.3,949.0,104.0,857.0,93.0,1640.0,949.0,25.2,36.4,1.1528
2004-06-22 22:00:00,1.7,1004.0,257.00584622273186,10.5,997.0,104.0,813.0,96.0,1726.0,1018.0,24.0,39.6,1.1662
2004-06-22 23:00:00,2.4,1050.0,365.0576769134608,13.6,1105.0,144.0,729.0,104.0,1807.0,1122.0,23.8,39.6,1.1558
2004-06-23 00:00:00,1.2,965.0,189.8768806078051,8.0,900.0,79.0,864.0,83.0,1631.0,968.0,22.9,43.6,1.1974
2004-06-23 01:00:00,0.8,849.0,137.27848033342457,4.6,744.0,51.0,1004.0,66.0,1496.0,806.0,22.8,43.9,1.202
2004-06-23 02:00:00,0.5,809.0,100.7116056017112,3.2,666.0,38.0,1093.0,55.0,1455.0,714.0,21.8,47.3,1.2189
2004-06-23 03:00:00,0.3,777.0,130.83241416652515,2.4,609.0,31.0,1170.0,36.603116073834826,1405.0,644.0,21.7,47.3,1.2135
2004-06-23 04:00:00,0.41361795843014093,768.0,98.07701213112205,2.1,591.0,24.0,1183.0,37.0,1402.0,606.0,20.8,50.3,1.2207
2004-06-23 05:00:00,0.4,768.0,101.14853251406055,2.2,597.0,30.0,1155.0,40.0,1396.0,606.0,21.7,46.8,1.2031
2004-06-23 06:00:00,1.0,917.0,158.26909617239266,6.7,842.0,73.0,934.0,51.0,1656.0,819.0,20.3,52.3,1.2367
2004-06-23 07:00:00,3.8,1252.0,575.4150552171423,23.1,1380.0,305.0,579.0,117.0,2210.0,1462.0,20.5,52.3,1.245
2004-06-23 08:00:00,3.2,1224.0,441.6392345349477,19.0,1268.0,295.0,605.0,110.0,2046.0,1478.0,21.7,49.6,1.2673
2004-06-23 09:00:00,3.5,1277.0,446.4130541033943,20.1,1300.0,331.0,608.0,136.0,2090.0,1598.0,24.0,43.1,1.2677
2004-06-23 10:00:00,3.2,1149.0,379.3951869160285,16.4,1192.0,304.0,672.0,152.0,1944.0,1449.0,28.5,31.7,1.2144
2004-06-23 11:00:00,2.3,1091.0,286.3890896029118,13.0,1082.0,210.0,746.0,119.0,1790.0,1221.0,32.2,25.1,1.189
2004-06-23 12:00:00,2.2,1053.0,315.75358938476086,13.1,1087.0,163.0,763.0,106.0,1762.0,1023.0,34.9,20.5,1.1279
2004-06-23 13:00:00,2.1,1023.0,303.4001482957756,11.8,1042.0,132.0,796.0,101.0,1711.0,910.0,35.4,19.9,1.1222
2004-06-23 14:00:00,1.9,1085.0,284.76172533237616,12.7,1075.0,126.0,767.0,110.0,1786.0,913.0,34.4,22.5,1.205
2004-06-23 15:00:00,2.4,1116.0,341.3674623712302,14.1,1120.0,150.0,724.0,124.0,1854.0,1035.0,34.8,22.8,1.2488
2004-06-23 16:00:00,2.5,1111.0,345.59713552686935,14.4,1131.0,171.0,735.0,137.0,1825.0,1085.0,34.3,22.4,1.1907
2004-06-23 17:00:00,3.6,1210.0,534.3343341633554,20.7,1316.0,234.0,645.0,159.0,2030.0,1278.0,32.5,25.3,1.2165
2004-06-23 18:00:00,3.9,1250.0,566.2569254304271,21.6,1339.0,251.0,616.0,152.0,2075.0,1383.0,31.3,27.3,1.2234
2004-06-23 19:00:00,4.4,1297.0,640.900962892053,24.2,1408.0,294.0,595.0,166.0,2134.0,1473.0,30.2,29.0,1.2224
2004-06-23 20:00:00,4.8,1313.0,608.60660201976,21.8,1345.0,300.0,603.0,163.0,2118.0,1507.0,28.5,33.3,1.2775
2004-06-23 21:00:00,2.5,1146.0,318.8561497605118,13.0,1084.0,159.0,713.0,121.0,1829.0,1215.0,27.3,35.3,1.2606
2004-06-23 22:00:00,2.8,1199.0,368.4956328604669,15.1,1152.0,176.0,685.0,125.0,1897.0,1242.0,26.1,37.8,1.2575
2004-06-23 23:00:00,3.2,1274.0,414.86150734415605,16.6,1197.0,192.0,626.0,120.0,2023.0,1356.0,24.7,47.1,1.44
2004-06-24 00:00:00,2.6,1243.0,307.2377296355653,12.7,1072.0,152.0,675.0,103.0,1978.0,1195.0,23.6,59.8,1.7193
2004-06-24 01:00:00,1.5,1054.0,231.39114585732455,8.6,923.0,63.0,783.0,64.0,1793.0,899.0,23.3,60.5,1.706
2004-06-24 02:00:00,1.0,962.0,158.8547248445202,5.3,778.0,35.0,929.0,44.0,1645.0,726.0,23.3,59.4,1.6753
2004-06-24 03:00:00,0.8,915.0,154.2644543831036,3.6,690.0,28.0,983.0,40.60057367489702,1570.0,743.0,22.9,57.7,1.5902
2004-06-24 04:00:00,0.6,871.0,107.78645133651617,2.8,639.0,21.0,1062.0,35.0,1528.0,684.0,23.7,53.5,1.546
2004-06-24 05:00:00,0.6,877.0,100.44121960300424,3.1,658.0,41.0,1047.0,46.0,1530.0,779.0,21.2,60.9,1.5092
2004-06-24 06:00:00,0.7,893.0,108.98609677016407,3.7,696.0,48.0,1008.0,54.0,1548.0,801.0,22.1,56.2,1.48
2004-06-24 07:00:00,1.2,1030.0,154.12983084655195,6.9,851.0,102.0,824.0,68.0,1700.0,983.0,21.9,57.0,1.4742
2004-06-24 08:00:00,1.5,1059.0,193.77906564134219,8.6,926.0,111.0,783.0,77.0,1750.0,989.0,24.7,45.9,1.4061
2004-06-24 09:00:00,1.3,1020.0,164.9887141950145,7.1,860.0,93.0,864.0,74.0,1649.0,875.0,27.0,40.8,1.4286
2004-06-24 10:00:00,1.6,1045.0,157.90561889867092,6.6,840.0,118.0,879.0,92.0,1656.0,807.0,29.1,37.4,1.4833
2004-06-24 11:00:00,1.5,1029.0,178.0247618536181,7.2,866.0,93.0,874.0,83.0,1651.0,727.0,31.1,32.4,1.4351
2004-06-24 12:00:00,1.2,959.0,147.6526998582176,5.0,763.0,56.0,976.0,58.0,1561.0,549.0,31.9,30.3,1.4125
2004-06-24 13:00:00,1.1,975.0,152.08514815647368,5.7,798.0,51.0,939.0,55.0,1576.0,570.0,32.8,28.9,1.412
2004-06-24 14:00:00,1.2,988.0,159.16722824887302,6.0,813.0,52.0,927.0,61.0,1596.0,596.0,33.4,27.8,1.4119
2004-06-24 15:00:00,1.3,971.0,168.64555175599276,6.1,818.0,59.0,942.0,65.0,1565.0,585.0,35.3,23.7,1.3331
2004-06-24 16:00:00,1.4,999.0,207.82803185715557,8.0,899.0,62.0,869.0,74.0,1629.0,637.0,35.8,22.4,1.2915
2004-06-24 17:00:00,1.6,989.0,208.27381658701768,7.8,889.0,85.0,889.0,89.0,1602.0,664.0,35.3,20.8,1.1664
2004-06-24 18:00:00,2.1,1075.0,282.0178654215099,11.1,1020.0,109.0,802.0,103.0,1732.0,797.0,33.3,23.9,1.2085
2004-06-24 19:00:00,3.0,1190.0,408.5170019524294,15.9,1177.0,168.0,695.0,128.0,1934.0,1046.0,30.3,30.8,1.3044
2004-06-24 20:00:00,2.8,1172.0,350.93126435349564,13.7,1108.0,166.0,706.0,122.0,1878.0,1058.0,28.3,34.5,1.3084
2004-06-24 21:00:00,3.8,1256.0,610.0559844708848,21.6,1340.0,149.0,594.0,125.0,2176.0,1214.0,27.1,38.9,1.3758
2004-06-24 22:00:00,3.2,1190.0,487.13211200687556,16.8,1203.0,118.0,658.0,119.0,1967.0,1056.0,25.4,43.2,1.3805
2004-06-24 23:00:00,4.1,1249.0,614.5363491076619,20.5,1310.0,160.0,601.0,126.0,2114.0,1280.0,24.6,45.3,1.3767
2004-06-25 00:00:00,2.6,1072.0,408.77346129167483,14.1,1120.0,124.0,711.0,100.0,1838.0,1045.0,23.7,46.0,1.3346
2004-06-25 01:00:00,2.0,1035.0,309.0773640983838,10.9,1011.0,95.0,750.0,94.0,1752.0,1039.0,23.0,48.1,1.3322
2004-06-25 02:00:00,0.9,839.0,154.50847684539235,3.6,690.0,34.0,1030.0,52.0,1457.0,640.0,24.8,43.4,1.3366
2004-06-25 03:00:00,0.7,833.0,158.70178248343018,3.3,671.0,39.5,1061.0,47.09125328530695,1482.0,705.0,23.1,47.4,1.3208
2004-06-25 04:00:00,0.6,804.0,96.34726464240237,2.4,616.0,45.0,1144.0,64.0,1427.0,662.0,21.7,50.2,1.2917
2004-06-25 05:00:00,0.6,811.0,120.60489867961837,3.0,651.0,35.0,1097.0,46.0,1442.0,579.0,21.9,50.7,1.3138
2004-06-25 06:00:00,1.6,1028.0,200.4556819451841,8.9,934.0,141.0,818.0,88.0,1743.0,987.0,20.1,57.0,1.3216
2004-06-25 07:00:00,2.6,1138.0,364.45196607738296,14.8,1141.0,199.0,671.0,104.0,1927.0,1197.0,21.5,51.8,1.3129
2004-06-25 08:00:00,2.9,1203.0,385.988075055614,16.2,1185.0,224.0,649.0,125.0,1968.0,1328.0,22.9,48.7,1.3416
2004-06-25 09:00:00,2.8,1193.0,324.29023960897314,14.6,1136.0,245.0,667.0,151.0,1924.0,1370.0,25.7,41.0,1.3351
2004-06-25 10:00:00,1.9,1049.0,187.79843361400208,8.0,898.0,153.0,858.0,113.0,1671.0,921.0,29.9,33.2,1.3793
2004-06-25 11:00:00,1.9,1090.0,201.45693582753552,9.1,942.0,145.0,828.0,102.0,1713.0,876.0,32.9,28.0,1.3789
2004-06-25 12:00:00,2.1,1070.0,260.3280553964852,10.0,976.0,130.0,808.0,108.0,1688.0,819.0,34.0,25.6,1.3363
2004-06-25 13:00:00,1.9,1014.0,266.4200100916156,9.8,970.0,95.0,826.0,93.0,1684.0,763.0,34.7,22.6,1.2297
2004-06-25 14:00:00,1.6,972.0,222.82671189097164,8.3,912.0,88.0,882.0,89.0,1596.0,675.0,35.5,20.3,1.1586
2004-06-25 15:00:00,1.6,951.0,210.98312138037977,7.5,880.0,89.0,920.0,84.0,1539.0,637.0,35.9,18.8,1.0912
2004-06-25 16:00:00,2.1,1033.0,301.51757464132993,11.7,1038.0,127.0,802.0,111.0,1690.0,826.0,36.2,18.6,1.0945
2004-06-25 17:00:00,2.4,983.0,363.4496028266726,13.3,1094.0,149.0,817.0,115.0,1659.0,854.0,35.4,15.3,0.8613
2004-06-25 18:00:00,2.8,973.0,420.3283216293555,14.4,1128.0,170.0,813.0,127.0,1642.0,894.0,32.9,15.5,0.7649
2004-06-25 19:00:00,3.4,1083.0,504.2872886648686,17.9,1237.0,210.0,737.0,129.0,1786.0,1077.0,29.9,19.8,0.8211
2004-06-25 20:00:00,3.4,1062.0,451.0857805375074,15.9,1176.0,230.0,763.0,140.0,1743.0,1121.0,28.1,22.4,0.8394
2004-06-25 21:00:00,2.7,1011.0,373.5224057972125,14.2,1122.0,203.0,808.0,137.0,1680.0,1071.0,26.1,24.7,0.8233
2004-06-25 22:00:00,2.6,1054.0,368.0989908565042,13.8,1110.0,174.0,765.0,130.0,1670.0,1167.0,25.0,28.7,0.8944
2004-06-25 23:00:00,2.3,1013.0,316.93852909883833,11.7,1038.0,164.0,793.0,121.0,1598.0,1162.0,24.3,31.0,0.9268
2004-06-26 00:00:00,1.2,870.0,185.8912392408198,6.2,823.0,76.0,975.0,79.0,1398.0,848.0,24.0,31.2,0.919
2004-06-26 01:00:00,1.0,857.0,165.1049588901177,5.1,769.0,52.0,1006.0,69.0,1390.0,759.0,22.4,34.9,0.9362
2004-06-26 02:00:00,0.9,835.0,154.00574505693942,4.5,739.0,47.0,1036.0,61.0,1382.0,694.0,21.2,37.6,0.9355
2004-06-26 03:00:00,1.1,844.0,180.9055171521352,4.9,759.0,34.836121732085076,1005.0,80.33267972138033,1409.0,848.0,19.5,42.3,0.9461
2004-06-26 04:00:00,0.46916048870969895,763.0,109.31042498259876,2.5,622.0,37.0,1129.0,58.0,1321.0,689.0,21.2,39.4,0.9802
2004-06-26 05:00:00,0.4,769.0,91.71754871315443,2.3,606.0,41.0,1171.0,58.0,1314.0,610.0,19.5,42.4,0.9515
2004-06-26 06:00:00,0.9,891.0,144.66519093333204,5.5,790.0,74.0,960.0,70.0,1466.0,816.0,18.6,45.8,0.9723
2004-06-26 07:00:00,1.8,1037.0,232.78225650337595,10.4,993.0,168.0,779.0,104.0,1680.0,1158.0,19.7,44.1,1.0039
2004-06-26 08:00:00,2.2,1090.0,288.3275172580305,12.4,1065.0,176.0,728.0,109.0,1773.0,1228.0,21.9,39.4,1.0243
2004-06-26 09:00:00,2.4,1117.0,324.9648559880835,14.0,1118.0,184.0,716.0,129.0,1791.0,1323.0,24.5,34.3,1.0407
2004-06-26 10:00:00,2.3,1109.0,279.20669970049653,12.7,1074.0,187.0,761.0,144.0,1734.0,1274.0,30.0,25.6,1.0674
2004-06-26 11:00:00,1.6,961.0,220.77725149415073,9.0,939.0,118.0,912.0,101.0,1508.0,846.0,34.5,18.9,1.0168
2004-06-26 12:00:00,1.4,985.0,195.49554717119815,8.5,919.0,89.0,918.0,90.0,1540.0,737.0,36.3,17.5,1.0411
2004-06-26 13:00:00,1.4,960.0,211.43957658478507,8.2,909.0,70.0,910.0,86.0,1523.0,675.0,37.7,16.0,1.0231
2004-06-26 14:00:00,1.0,927.0,143.8096373180549,5.9,806.0,51.0,1013.0,69.0,1446.0,559.0,38.3,15.8,1.0465
2004-06-26 15:00:00,1.0,958.0,127.45928301130175,5.6,795.0,52.0,1002.0,65.0,1481.0,604.0,38.4,17.5,1.1609
2004-06-26 16:00:00,1.2,1019.0,143.4198668666097,6.7,842.0,70.0,935.0,73.0,1565.0,729.0,37.2,20.5,1.2813
2004-06-26 17:00:00,1.3,1010.0,139.99824876627758,6.1,816.0,80.0,955.0,73.0,1567.0,741.0,34.0,26.4,1.3781
2004-06-26 18:00:00,1.5,1030.0,165.62363270068852,6.7,844.0,90.0,917.0,78.0,1599.0,747.0,32.3,30.4,1.445
2004-06-26 19:00:00,1.9,1100.0,217.7117978680343,9.2,946.0,111.0,827.0,98.0,1726.0,932.0,30.5,33.9,1.4564
2004-06-26 20:00:00,1.8,1079.0,195.80380361754737,8.2,909.0,107.0,861.0,99.0,1686.0,928.0,29.2,37.8,1.5098
2004-06-26 21:00:00,1.4,1036.0,165.32740974394096,7.0,859.0,73.0,900.0,83.0,1645.0,860.0,28.4,39.1,1.4881
2004-06-26 22:00:00,1.7,1085.0,226.8440094813676,9.5,959.0,75.0,827.0,88.0,1747.0,963.0,27.7,40.6,1.4828
2004-06-26 23:00:00,2.7,1214.0,371.57630469978426,15.1,1151.0,144.0,683.0,117.0,1938.0,1309.0,27.2,42.5,1.5069
2004-06-27 00:00:00,2.1,1127.0,284.0173542641596,11.7,1041.0,120.0,728.0,97.0,1830.0,1266.0,26.5,44.8,1.528
2004-06-27 01:00:00,1.4,1038.0,226.39187526754756,9.3,950.0,71.0,776.0,75.0,1750.0,1181.0,25.5,47.6,1.5318
2004-06-27 02:00:00,1.0,948.0,178.6595253516915,6.4,829.0,40.0,873.0,53.0,1638.0,937.0,25.2,47.8,1.5076
2004-06-27 03:00:00,1.0,953.0,188.15023446457997,6.7,844.0,23.18612617461463,848.0,64.41570545686602,1685.0,995.0,23.2,53.7,1.5046
2004-06-27 04:00:00,0.8,869.0,151.3119830252266,4.2,723.0,34.0,975.0,45.0,1522.0,789.0,23.2,52.3,1.4668
2004-06-27 05:00:00,0.5,809.0,98.01341472378272,2.6,628.0,27.0,1127.0,42.0,1490.0,682.0,24.0,50.3,1.4811
2004-06-27 06:00:00,0.6,833.0,107.62939395509704,2.8,641.0,30.0,1088.0,44.0,1496.0,717.0,23.5,51.2,1.4634
2004-06-27 07:00:00,0.6,857.0,94.954330179674,3.1,661.0,40.0,1083.0,50.0,1511.0,696.0,23.5,50.8,1.452
2004-06-27 08:00:00,1.0,966.0,152.92476513028066,6.2,820.0,56.0,913.0,60.0,1634.0,807.0,24.7,47.6,1.4597
2004-06-27 09:00:00,1.6,1063.0,186.96508959769199,7.9,894.0,104.0,823.0,100.0,1688.0,1025.0,27.2,41.1,1.4611
2004-06-27 10:00:00,1.9,1110.0,234.2806020700325,10.5,996.0,121.0,782.0,111.0,1771.0,1090.0,31.0,32.4,1.4294
2004-06-27 11:00:00,1.7,1055.0,212.64463945488376,9.0,941.0,100.0,844.0,110.0,1648.0,932.0,35.2,24.8,1.3854
2004-06-27 12:00:00,1.1,939.0,152.64541552887965,6.3,828.0,59.0,991.0,74.0,1486.0,639.0,37.8,18.5,1.1977
2004-06-27 13:00:00,0.8,816.0,111.36353085884514,3.5,684.0,42.0,1195.0,56.0,1285.0,467.0,39.0,15.1,1.0424
2004-06-27 14:00:00,0.7,841.0,96.19698317953714,4.0,712.0,38.0,1175.0,50.0,1339.0,476.0,41.3,12.8,0.9933
2004-06-27 15:00:00,0.7,842.0,105.0590844418009,4.2,722.0,40.0,1163.0,54.0,1294.0,490.0,41.8,11.9,0.9476
2004-06-27 16:00:00,1.2,990.0,151.47294111727524,6.9,852.0,70.0,967.0,90.0,1488.0,669.0,42.2,14.2,1.1609
2004-06-27 17:00:00,1.6,1042.0,181.0289149302065,7.9,894.0,95.0,916.0,109.0,1537.0,800.0,41.4,15.5,1.2089
2004-06-27 18:00:00,1.6,1089.0,177.4973417546704,7.9,893.0,90.0,879.0,110.0,1609.0,791.0,38.9,21.4,1.4605
2004-06-27 19:00:00,1.7,1102.0,239.26318226006913,10.3,990.0,90.0,799.0,103.0,1685.0,849.0,34.3,26.0,1.3865
2004-06-27 20:00:00,2.0,1095.0,258.7156933505811,10.5,996.0,111.0,799.0,120.0,1695.0,934.0,32.7,27.7,1.3439
2004-06-27 21:00:00,2.3,1116.0,308.1279693399034,12.7,1075.0,135.0,761.0,134.0,1784.0,1081.0,30.5,30.4,1.3031
2004-06-27 22:00:00,2.4,1105.0,300.56524614973716,11.9,1046.0,146.0,777.0,137.0,1751.0,1102.0,29.0,33.6,1.3277
2004-06-27 23:00:00,1.7,1018.0,245.60068588242348,9.3,950.0,100.0,830.0,99.0,1636.0,914.0,28.2,36.6,1.3781
2004-06-28 00:00:00,1.2,991.0,192.55330708320957,7.9,896.0,69.0,857.0,78.0,1616.0,926.0,27.2,38.9,1.3821
2004-06-28 01:00:00,1.0,923.0,154.41026153102484,5.0,765.0,47.0,952.0,63.0,1508.0,786.0,26.7,40.0,1.3754
2004-06-28 02:00:00,0.6,874.0,114.23898487274084,3.4,679.0,26.0,1049.0,41.0,1444.0,619.0,26.0,41.2,1.3598
2004-06-28 03:00:00,0.5,846.0,143.11470312634708,3.2,662.0,25.0,1068.0,41.042485945598145,1464.0,633.0,22.8,50.1,1.3677
2004-06-28 04:00:00,0.4,838.0,100.26215586463036,2.7,632.0,24.0,1079.0,39.0,1438.0,634.0,24.0,46.6,1.37
2004-06-28 05:00:00,0.5,827.0,96.99045229598914,3.1,656.0,55.0,1075.0,60.0,1447.0,722.0,24.0,46.4,1.3689
2004-06-28 06:00:00,0.7,901.0,125.30858799137968,5.0,763.0,47.0,984.0,54.0,1552.0,717.0,23.7,47.1,1.3602
2004-06-28 07:00:00,3.2,1291.0,485.79585212655195,20.7,1316.0,209.0,603.0,119.0,2172.0,1445.0,23.6,47.3,1.3634
2004-06-28 08:00:00,5.6,1441.0,875.1083678890943,32.4,1606.0,348.0,503.0,159.0,2568.0,1786.0,25.5,43.1,1.3891
2004-06-28 09:00:00,4.6,1363.0,612.6395277393772,24.2,1410.0,337.0,565.0,182.0,2199.0,1791.0,28.5,36.8,1.4128
2004-06-28 10:00:00,3.3,1218.0,386.20725136751435,16.6,1198.0,280.0,671.0,183.0,1907.0,1413.0,32.6,28.0,1.3566
2004-06-28 11:00:00,2.1,1132.0,278.6754361669862,13.2,1091.0,169.0,751.0,144.0,1795.0,1092.0,36.3,23.4,1.3902
2004-06-28 12:00:00,1.9,1103.0,277.0422925216226,12.3,1060.0,126.0,770.0,118.0,1748.0,940.0,37.5,21.5,1.3673
2004-06-28 13:00:00,1.9,1081.0,285.8887395547948,12.1,1053.0,108.0,770.0,106.0,1773.0,883.0,39.6,19.0,1.3447
2004-06-28 14:00:00,1.6,1079.0,245.45194745646063,11.1,1018.0,93.0,793.0,97.0,1739.0,850.0,40.1,19.3,1.4013
2004-06-28 15:00:00,2.0,1167.0,288.19676872825676,13.1,1087.0,112.0,741.0,129.0,1820.0,928.0,40.4,20.0,1.4854
2004-06-28 16:00:00,1.8,1148.0,249.87109956112135,11.6,1037.0,110.0,772.0,130.0,1720.0,835.0,39.9,20.1,1.4495
2004-06-28 17:00:00,2.9,1221.0,424.0908750672885,17.7,1230.0,188.0,670.0,163.0,1905.0,1157.0,39.1,19.6,1.3542
2004-06-28 18:00:00,3.4,1255.0,488.387375131844,19.5,1283.0,203.0,640.0,160.0,2023.0,1232.0,37.0,21.9,1.3503
2004-06-28 19:00:00,3.1,1245.0,485.5026815993475,19.7,1287.0,167.0,635.0,140.0,2067.0,1288.0,33.9,26.8,1.3899
2004-06-28 20:00:00,2.5,1162.0,383.23957795034687,15.1,1151.0,116.0,687.0,115.0,1912.0,1143.0,31.9,30.6,1.4201
2004-06-28 21:00:00,1.8,1079.0,275.351171170753,11.1,1020.0,89.0,754.0,92.0,1760.0,1014.0,29.7,33.9,1.3874
2004-06-28 22:00:00,1.8,1091.0,277.80072385308813,11.7,1038.0,103.0,744.0,99.0,1786.0,1088.0,28.6,36.8,1.416
2004-06-28 23:00:00,2.0,1085.0,299.8055204756639,11.7,1039.0,100.0,745.0,96.0,1790.0,1092.0,27.8,38.7,1.4187
2004-06-29 00:00:00,1.5,1050.0,228.8097756553309,9.7,966.0,86.0,780.0,80.0,1748.0,1090.0,27.8,40.0,1.4691
2004-06-29 01:00:00,0.8,941.0,149.2023577439229,6.0,814.0,52.0,873.0,65.0,1592.0,979.0,27.5,41.3,1.4962
2004-06-29 02:00:00,0.4,891.0,99.071374524092,3.9,705.0,27.0,980.0,46.0,1534.0,806.0,27.3,41.6,1.4906
2004-06-29 03:00:00,0.3,842.0,130.19006871651573,2.6,624.0,31.0,1080.0,35.494754079504276,1480.0,712.0,26.0,44.2,1.4657
2004-06-29 04:00:00,0.5433691249580068,850.0,96.55748620739757,2.8,639.0,35.0,1048.0,57.0,1519.0,853.0,24.8,48.0,1.4857
2004-06-29 05:00:00,0.5,863.0,86.63410390963918,3.0,652.0,42.0,1055.0,54.0,1504.0,816.0,25.9,45.1,1.4889
2004-06-29 06:00:00,0.7,956.0,107.47070253889638,5.4,784.0,57.0,928.0,62.0,1634.0,934.0,25.3,47.6,1.5108
2004-06-29 07:00:00,3.4,1384.0,536.4439328399994,23.5,1391.0,228.0,552.0,102.0,2316.0,1548.0,24.7,49.5,1.5201
2004-06-29 08:00:00,5.7,1502.0,902.9165486176944,33.5,1631.0,350.0,459.0,140.0,2622.0,1858.0,27.1,43.1,1.5224
2004-06-29 09:00:00,3.2,1219.0,389.46162804097673,15.5,1163.0,232.0,642.0,121.0,1963.0,1410.0,28.3,39.8,1.5053
2004-06-29 10:00:00,2.7,1237.0,335.2517726616105,15.3,1157.0,206.0,663.0,132.0,1968.0,1334.0,32.4,32.3,1.5484
2004-06-29 11:00:00,2.1,1181.0,267.13638222485224,12.8,1078.0,159.0,706.0,122.0,1870.0,1140.0,35.4,27.8,1.5733
2004-06-29 12:00:00,2.8,1251.0,346.6370853293005,15.2,1154.0,184.0,682.0,148.0,1955.0,1111.0,35.5,27.4,1.5635
2004-06-29 13:00:00,2.5,1214.0,366.3294692488838,15.7,1170.0,136.0,681.0,133.0,1963.0,1054.0,37.8,24.4,1.5722
2004-06-29 14:00:00,2.1,1166.0,282.0073149539312,12.3,1062.0,124.0,726.0,130.0,1825.0,924.0,37.2,25.5,1.5914
2004-06-29 15:00:00,2.5,1226.0,361.8988173649067,15.3,1157.0,133.0,683.0,141.0,1912.0,1041.0,37.2,25.6,1.6014
2004-06-29 16:00:00,2.7,1265.0,396.27182768782325,17.6,1229.0,156.0,636.0,172.0,2040.0,1282.0,38.0,25.0,1.6312
2004-06-29 17:00:00,3.7,1317.0,548.5974181487738,21.5,1338.0,200.0,593.0,198.0,2132.0,1362.0,37.1,26.9,1.6635
2004-06-29 18:00:00,3.7,1372.0,563.7945123707741,23.2,1382.0,202.0,568.0,181.0,2268.0,1441.0,36.9,27.8,1.7099
2004-06-29 19:00:00,4.6,1443.0,645.637555906442,25.6,1443.0,286.0,543.0,202.0,2332.0,1559.0,34.7,31.9,1.7325
2004-06-29 20:00:00,2.6,1200.0,356.62286455579783,14.3,1126.0,141.0,664.0,120.0,1979.0,1198.0,31.9,38.4,1.7897
2004-06-29 21:00:00,2.5,1216.0,356.7938270083853,14.4,1130.0,117.0,655.0,115.0,1994.0,1246.0,30.5,42.3,1.8173
2004-06-29 22:00:00,2.3,1160.0,323.2297370545241,12.6,1070.0,110.0,687.0,112.0,1929.0,1192.0,29.3,45.8,1.8362
2004-06-29 23:00:00,2.2,1194.0,332.3354469079768,13.7,1106.0,100.0,667.0,97.0,1985.0,1194.0,28.2,48.1,1.8144
2004-06-30 00:00:00,2.5,1199.0,345.56170248500257,13.1,1087.0,112.0,658.0,100.0,1954.0,1252.0,27.3,51.0,1.8287
2004-06-30 01:00:00,0.9,965.0,176.7065016376348,6.1,818.0,35.0,844.0,47.0,1681.0,777.0,26.8,52.4,1.8141
2004-06-30 02:00:00,0.8,961.0,165.34093100594362,5.8,801.0,33.0,850.0,44.0,1683.0,798.0,26.0,54.9,1.8141
2004-06-30 03:00:00,0.7,901.0,155.21847828394186,3.7,697.0,30.5,952.0,38.14932449075354,1586.0,800.0,26.8,51.9,1.8058
2004-06-30 04:00:00,0.5,864.0,97.08987288600633,2.6,629.0,28.0,1052.0,42.0,1558.0,728.0,26.9,51.8,1.805
